Unnamed: 0,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel,Dezibel_ber
2823,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2384408_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2384408,M,W,C,L,ME,CH12,12.7784448539451,41.25150299072266
2824,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2384408_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2384408,M,W,C,L,SE,CH34,18.76552122866196,54.24509811401367
2825,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2387672_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2387672,M,W,C,L,ME,CH12,12.31799846375449,40.52139282226562
2826,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2387672_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2387672,M,W,C,L,SE,CH34,18.20595980325058,53.54932403564453
2827,2019-11-12-09-00_Schleusinger-Allee_70Kmh_23895039_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,23895039,,,,,ME,CH12,0.0004757763417337808,19.63669013977051
2828,2019-11-12-09-00_Schleusinger-Allee_70Kmh_23895039_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,23895039,,,,,SE,CH34,0.001994109279029977,32.28452682495117
2829,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2389880_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2389880,M,W,C,L,ME,CH12,11.67403729699002,39.88106536865234
2830,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2389880_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2389880,M,W,C,L,SE,CH34,18.20684639230293,53.83414459228516
2831,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2391608_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2391608,M,W,C,L,ME,CH12,11.14445957413793,39.18355941772461
2832,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2391608_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2391608,M,W,C,L,SE,CH34,17.51818882180756,52.76223754882812
2833,2019-11-12-09-00_Schleusinger-Allee_70Kmh_239320_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,239320,M,W,C,R,ME,CH12,11.48116603782355,39.76616287231445
2834,2019-11-12-09-00_Schleusinger-Allee_70Kmh_239320_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,239320,M,W,C,R,SE,CH34,17.12758348092899,52.81042098999023
2835,2019-11-12-09-00_Schleusinger-Allee_70Kmh_23991039_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,23991039,,,,,ME,CH12,0.0004216859404670265,19.38596343994141
2836,2019-11-12-09-00_Schleusinger-Allee_70Kmh_23991039_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,23991039,,,,,SE,CH34,0.001437018535820141,29.27322196960449
2837,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24087039_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24087039,,,,,ME,CH12,0.0004635399229432472,20.84949493408203
2838,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24087039_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24087039,,,,,SE,CH34,0.001536067830060334,29.96885108947754
2839,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2417431_M_W_TL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2417431,M,W,T,L,ME,CH12,14.18868823832343,42.19962310791016
2840,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2417431_M_W_TL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2417431,M,W,T,L,SE,CH34,19.46410763796798,54.78178787231445
2841,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24183039_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24183039,,,,,ME,CH12,0.000631462690394031,24.2363338470459
2842,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24183039_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24183039,,,,,SE,CH34,0.002055188951143663,32.84104156494141
2843,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2420024_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2420024,M,W,C,L,ME,CH12,10.65676689158893,38.48987579345703
2844,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2420024_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2420024,M,W,C,L,SE,CH34,16.88385252649837,52.13309478759766
2845,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2422616_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2422616,M,W,C,L,ME,CH12,11.80973667758607,38.5360221862793
2846,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2422616_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2422616,M,W,C,L,SE,CH34,18.32936072556572,52.12722778320312
2847,2019-11-12-09-00_Schleusinger-Allee_70Kmh_244333_M_W_TR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,244333,M,W,T,R,ME,CH12,16.09146118287775,44.39498519897461
2848,2019-11-12-09-00_Schleusinger-Allee_70Kmh_244333_M_W_TR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,244333,M,W,T,R,SE,CH34,20.36873756342373,56.79824829101562
2849,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2473688_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2473688,M,W,C,R,ME,CH12,8.922903470672663,37.67570495605469
2850,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2473688_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2473688,M,W,C,R,SE,CH34,14.78768930422201,50.82765197753906
2851,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2479352_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2479352,M,W,C,L,ME,CH12,13.78672731768088,40.92971801757812
2852,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2479352_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2479352,M,W,C,L,SE,CH34,19.93725659254034,54.1785774230957
2853,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2482616_M_W_TL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2482616,M,W,T,L,ME,CH12,19.08129075005422,45.69704818725586
2854,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2482616_M_W_TL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2482616,M,W,T,L,SE,CH34,23.72782378958919,57.67480850219727
2855,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2485496_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2485496,M,W,C,R,ME,CH12,11.55498644075598,39.37063980102539
2856,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2485496_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2485496,M,W,C,R,SE,CH34,17.31637234200945,52.5113525390625
2857,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24860159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24860159,,,,,ME,CH12,0.0004226901532644299,19.22556304931641
2858,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24860159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24860159,,,,,SE,CH34,0.001621883701813178,29.94969177246094
2859,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24956159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24956159,,,,,ME,CH12,0.0003446148299129411,17.07469749450684
2860,2019-11-12-09-00_Schleusinger-Allee_70Kmh_24956159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,24956159,,,,,SE,CH34,0.00121682760705497,27.31559371948242
2861,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2500088_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2500088,M,W,C,L,ME,CH12,13.91145070499906,41.09873962402344
2862,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2500088_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2500088,M,W,C,L,SE,CH34,20.18684317345263,54.66302871704102
2863,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25052159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25052159,,,,,ME,CH12,0.0002992091069014045,15.44620037078857
2864,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25052159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25052159,,,,,SE,CH34,0.001135216839006388,26.69887542724609
2865,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2511032_M_W_TR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2511032,M,W,T,R,ME,CH12,14.92807428005313,42.49849319458008
2866,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2511032_M_W_TR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2511032,M,W,T,R,SE,CH34,19.99689839100947,55.42285919189453
2867,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25148159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25148159,,,,,ME,CH12,0.0003498342792178416,16.36953163146973
2868,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25148159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25148159,,,,,SE,CH34,0.00141998847234884,27.85787200927734
2869,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2519000_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2519000,M,W,C,L,ME,CH12,14.3283780093762,39.64133071899414
2870,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2519000_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2519000,M,W,C,L,SE,CH34,20.86680158425159,53.28856658935547
2871,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25244159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25244159,,,,,ME,CH12,0.0009286346729187328,20.61782455444336
2872,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25244159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25244159,,,,,SE,CH34,0.003337547560091467,31.72131156921387
2873,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2533880_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2533880,M,W,C,R,ME,CH12,10.71766247973454,39.76778411865234
2874,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2533880_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2533880,M,W,C,R,SE,CH34,16.1934893063223,51.84800338745117
2875,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25340159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25340159,,,,,ME,CH12,0.0009431757627662757,23.78244209289551
2876,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25340159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25340159,,,,,SE,CH34,0.002959121703717986,34.24440765380859
2877,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25436159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25436159,,,,,ME,CH12,0.0004987977367083537,17.70702934265137
2878,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25436159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25436159,,,,,SE,CH34,0.001630537672706969,27.80676651000977
2879,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25532159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25532159,,,,,ME,CH12,0.0009925726534185386,21.66294479370117
2880,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25532159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25532159,,,,,SE,CH34,0.002267763230443932,30.8413143157959
2881,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2553560_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2553560,M,W,C,L,ME,CH12,15.48254118895667,43.52692794799805
2882,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2553560_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2553560,M,W,C,L,SE,CH34,21.48641862325882,56.70802688598633
2883,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2555000_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2555000,M,W,C,R,ME,CH12,14.99191804053129,43.14171600341797
2884,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2555000_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2555000,M,W,C,R,SE,CH34,19.38515358415351,54.88898086547852
2885,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25628159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25628159,,,,,ME,CH12,0.0002573444878455951,14.3086462020874
2886,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25628159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25628159,,,,,SE,CH34,0.0008524669548651703,23.77409934997559
2887,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25724159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25724159,,,,,ME,CH12,0.0002545230280091419,13.41132926940918
2888,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25724159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25724159,,,,,SE,CH34,0.000569277718424593,20.77625846862793
2889,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25820159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25820159,,,,,ME,CH12,0.0002437814232138865,12.86429119110107
2890,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25820159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25820159,,,,,SE,CH34,0.0005804142755919125,20.50981903076172
2891,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2586477_M_W_TR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2586477,M,W,T,R,ME,CH12,12.14089805642107,40.28501892089844
2892,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2586477_M_W_TR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2586477,M,W,T,R,SE,CH34,18.05106219575223,53.71684646606445
2893,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25916159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25916159,,,,,ME,CH12,0.0001985083724053446,11.85822486877441
2894,2019-11-12-09-00_Schleusinger-Allee_70Kmh_25916159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,25916159,,,,,SE,CH34,0.0004464204858305155,18.93488311767578
2895,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26012159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26012159,,,,,ME,CH12,0.0001950040720102854,12.15138530731201
2896,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26012159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26012159,,,,,SE,CH34,0.0004414150172703245,18.9766902923584
2897,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26108159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26108159,,,,,ME,CH12,0.00018493299445969,11.46824741363525
2898,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26108159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26108159,,,,,SE,CH34,0.0004690648331030741,19.40090179443359
2899,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26204159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26204159,,,,,ME,CH12,0.0002302788559283783,13.20779991149902
2900,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26204159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26204159,,,,,SE,CH34,0.000745215056090931,23.30866622924805
2901,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2621122_M_W_TR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2621122,M,W,T,R,ME,CH12,13.90324604299032,41.7549934387207
2902,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2621122_M_W_TR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2621122,M,W,T,R,SE,CH34,20.08431554972773,55.67966079711914
2903,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2629314_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2629314,M,W,C,L,ME,CH12,13.35106110130305,40.98583221435547
2904,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2629314_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2629314,M,W,C,L,SE,CH34,19.63605908067277,54.48662948608398
2905,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26300159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26300159,,,,,ME,CH12,0.0002454245260459341,13.77673530578613
2906,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26300159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26300159,,,,,SE,CH34,0.0008247818430978526,23.84890556335449
2907,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2631533_M_W_TL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2631533,M,W,T,L,ME,CH12,15.17237757166437,41.91105651855469
2908,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2631533_M_W_TL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2631533,M,W,T,L,SE,CH34,21.65449937986727,55.40180206298828
2909,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26396159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26396159,,,,,ME,CH12,0.0003151449480231968,15.50833034515381
2910,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26396159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26396159,,,,,SE,CH34,0.001190798867744119,26.45067977905273
2911,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2639725_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2639725,M,W,C,L,ME,CH12,12.17282379622353,38.36851119995117
2912,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2639725_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2639725,M,W,C,L,SE,CH34,18.61675631556989,51.72749328613281
2913,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26492159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26492159,,,,,ME,CH12,0.0002953709239327333,15.04181385040283
2914,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26492159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26492159,,,,,SE,CH34,0.001163812106034484,25.9606876373291
2915,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2653719_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2653719,M,W,C,R,ME,CH12,13.01292022444041,41.45538330078125
2916,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2653719_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2653719,M,W,C,R,SE,CH34,17.63083529159953,53.38448715209961
2917,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26588159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26588159,,,,,ME,CH12,0.0002813048393159714,14.84504127502441
2918,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26588159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26588159,,,,,SE,CH34,0.0008610722577403728,24.06133079528809
2919,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2664984_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2664984,M,W,C,L,ME,CH12,13.56724812775928,41.04954147338867
2920,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2664984_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2664984,M,W,C,L,SE,CH34,20.38550739636945,55.08055114746094
2921,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26684159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26684159,,,,,ME,CH12,0.0002818431201298242,15.2263879776001
2922,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26684159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26684159,,,,,SE,CH34,0.0007819620557838544,23.24928092956543
2923,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2674541_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2674541,M,W,C,R,ME,CH12,10.57279979031981,38.80665969848633
2924,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2674541_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2674541,M,W,C,R,SE,CH34,16.71074736904401,52.07348251342773
2925,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26780159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26780159,,,,,ME,CH12,0.0002931034392150376,16.01620483398438
2926,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26780159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26780159,,,,,SE,CH34,0.0008534219598309192,24.45725250244141
2927,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2683928_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2683928,M,W,C,R,ME,CH12,10.21156963435737,38.54587173461914
2928,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2683928_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2683928,M,W,C,R,SE,CH34,16.04837958954935,51.85246276855469
2929,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26876159_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26876159,,,,,ME,CH12,0.02688634787759151,19.37301254272461
2930,2019-11-12-09-00_Schleusinger-Allee_70Kmh_26876159_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,26876159,,,,,SE,CH34,0.03977677013206888,29.12901878356934
2931,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2688194_M_W_TL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2688194,M,W,T,L,ME,CH12,25.0519036274504,52.01953125
2932,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2688194_M_W_TL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2688194,M,W,T,L,SE,CH34,31.07568886894101,66.00980377197266
2933,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2691096_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2691096,M,W,C,L,ME,CH12,11.85473024061558,38.41932678222656
2934,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2691096_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2691096,M,W,C,L,SE,CH34,18.21784197605606,51.59994125366211
2935,2019-11-12-09-00_Schleusinger-Allee_70Kmh_270680_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,270680,M,W,C,R,ME,CH12,11.44621934247943,40.05611801147461
2936,2019-11-12-09-00_Schleusinger-Allee_70Kmh_270680_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,270680,M,W,C,R,SE,CH34,16.66412978522727,52.45868301391602
2937,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2709527_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2709527,M,W,C,L,ME,CH12,9.870812037301453,36.005615234375
2938,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2709527_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2709527,M,W,C,L,SE,CH34,16.00509704578084,49.15438842773438
2939,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2728813_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2728813,M,W,C,R,ME,CH12,12.46567827594878,39.97761917114258
2940,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2728813_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2728813,M,W,C,R,SE,CH34,19.09597288037246,54.16521835327148
2941,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2738370_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2738370,M,W,C,L,ME,CH12,13.99577812138416,42.4246826171875
2942,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2738370_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2738370,M,W,C,L,SE,CH34,19.07212328318656,53.55925369262695
2943,2019-11-12-09-00_Schleusinger-Allee_70Kmh_27430400_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,27430400,,,,,ME,CH12,0.0004373013855841734,19.43845367431641
2944,2019-11-12-09-00_Schleusinger-Allee_70Kmh_27430400_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,27430400,,,,,SE,CH34,0.001406956740349033,28.6190242767334
2945,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2748269_M_W_CR_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,2748269,M,W,C,R,ME,CH12,12.70527670258396,40.92310333251953
2946,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2748269_M_W_CR_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,2748269,M,W,C,R,SE,CH34,18.77001727678513,54.25870132446289
2947,2019-11-12-09-00_Schleusinger-Allee_70Kmh_27526400_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,27526400,,,,,ME,CH12,0.0002955302035252156,16.09665679931641
2948,2019-11-12-09-00_Schleusinger-Allee_70Kmh_27526400_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,27526400,,,,,SE,CH34,0.000937474222577003,25.27066612243652
2949,2019-11-12-09-00_Schleusinger-Allee_70Kmh_276013_M_W_CL_ME_CH12,False,2019-11-12-09-00,Schleusinger-Allee,70,276013,M,W,C,L,ME,CH12,13.10630565414581,40.22616195678711
2950,2019-11-12-09-00_Schleusinger-Allee_70Kmh_276013_M_W_CL_SE_CH34,False,2019-11-12-09-00,Schleusinger-Allee,70,276013,M,W,C,L,SE,CH34,19.04978748935504,53.31283569335938
2951,2019-11-12-09-00_Schleusinger-Allee_70Kmh_27622400_ME_CH12-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,27622400,,,,,ME,CH12,0.0002563242983917714,14.38702774047852
2952,2019-11-12-09-00_Schleusinger-Allee_70Kmh_27622400_SE_CH34-BG,True,2019-11-12-09-00,Schleusinger-Allee,70,27622400,,,,,SE,CH34,0.0008327872234606742,23.7933177947998
