file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11013120_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11013120,,,,,ME,CH12,0.0003397412571589986
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11013120_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11013120,,,,,SE,CH34,0.001250069149370588
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11109120_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11109120,,,,,ME,CH12,0.0003583566670387277
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11109120_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11109120,,,,,SE,CH34,0.001508180377261493
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1111234_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1111234,A,D,C,R,ME,CH12,12.43658866536983
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1111234_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1111234,A,D,C,R,SE,CH34,19.78316409295033
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1113709_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1113709,A,D,C,R,ME,CH12,15.12673610052853
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1113709_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1113709,A,D,C,R,SE,CH34,22.70410622232306
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1117805_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1117805,A,D,C,L,ME,CH12,18.10188886676373
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1117805_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1117805,A,D,C,L,SE,CH34,25.66929324235021
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1137688_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1137688,A,D,C,R,ME,CH12,14.3812826526217
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1137688_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1137688,A,D,C,R,SE,CH34,21.82561914370357
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1147757_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1147757,A,D,C,L,ME,CH12,16.15265891661549
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1147757_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1147757,A,D,C,L,SE,CH34,23.70891222825037
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11604480_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11604480,,,,,ME,CH12,0.0003216469210797627
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11604480_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11604480,,,,,SE,CH34,0.001535655159958012
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1167554_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1167554,A,D,C,R,ME,CH12,20.21833103744533
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1167554_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1167554,A,D,C,R,SE,CH34,25.95889135848042
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11700480_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11700480,,,,,ME,CH12,0.0003063371309856393
2019-11-13-15-30_Schleusinger-Allee_70Kmh_11700480_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,11700480,,,,,SE,CH34,0.001376017787330303
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1176770_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1176770,A,D,C,R,ME,CH12,14.33768029023098
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1176770_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1176770,A,D,C,R,SE,CH34,22.00331332663027
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1182743_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1182743,A,D,C,R,ME,CH12,13.66309610181455
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1182743_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1182743,A,D,C,R,SE,CH34,21.18239873398792
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1185986_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1185986,A,D,C,R,ME,CH12,15.96929041263795
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1185986_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1185986,A,D,C,R,SE,CH34,23.37567568202988
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1188290_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1188290,A,D,C,R,ME,CH12,15.38216510719048
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1188290_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1188290,A,D,C,R,SE,CH34,23.04141610784903
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1191192_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1191192,A,D,C,R,ME,CH12,14.22401044911832
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1191192_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1191192,A,D,C,R,SE,CH34,21.3718024644208
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1193581_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1193581,A,D,C,R,ME,CH12,15.5972467115248
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1193581_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1193581,A,D,C,R,SE,CH34,22.25062694962956
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1200066_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1200066,A,D,C,R,ME,CH12,15.03383445189776
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1200066_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1200066,A,D,C,R,SE,CH34,21.85289737580934
2019-11-13-15-30_Schleusinger-Allee_70Kmh_121560_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,121560,A,D,C,L,ME,CH12,16.79372441533613
2019-11-13-15-30_Schleusinger-Allee_70Kmh_121560_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,121560,A,D,C,L,SE,CH34,23.09591396190061
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1224728_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1224728,A,D,C,L,ME,CH12,14.58506000555462
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1224728_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1224728,A,D,C,L,SE,CH34,22.26728068508127
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12254720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12254720,,,,,ME,CH12,0.0008061710278928156
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12254720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12254720,,,,,SE,CH34,0.003437638363386938
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12350720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12350720,,,,,ME,CH12,0.0006357461700174171
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12350720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12350720,,,,,SE,CH34,0.002363718106435508
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12446720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12446720,,,,,ME,CH12,0.0005595037175477258
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12446720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12446720,,,,,SE,CH34,0.001548493633064745
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12542720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12542720,,,,,ME,CH12,0.001013935325315199
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12542720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12542720,,,,,SE,CH34,0.002945075995795775
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12638720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12638720,,,,,ME,CH12,0.0008770206610704298
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12638720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12638720,,,,,SE,CH34,0.00178041819288519
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12734720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12734720,,,,,ME,CH12,0.0005343552913600805
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12734720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12734720,,,,,SE,CH34,0.00136594979080228
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1282498_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,1282498,A,D,C,R,ME,CH12,15.90447292232265
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1282498_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,1282498,A,D,C,R,SE,CH34,23.44567163374269
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12830720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12830720,,,,,ME,CH12,0.0006001559686807528
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12830720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12830720,,,,,SE,CH34,0.001579996379982443
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12926720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12926720,,,,,ME,CH12,0.0004031118839628691
2019-11-13-15-30_Schleusinger-Allee_70Kmh_12926720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,12926720,,,,,SE,CH34,0.001105882933154892
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13022720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13022720,,,,,ME,CH12,0.0007833362422988123
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13022720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13022720,,,,,SE,CH34,0.003046107276406745
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13118720_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13118720,,,,,ME,CH12,0.0007011636261158837
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13118720_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13118720,,,,,SE,CH34,0.001904629258899112
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13800960_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13800960,,,,,ME,CH12,0.000885920355450353
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13800960_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13800960,,,,,SE,CH34,0.0041896691730674
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13896960_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13896960,,,,,ME,CH12,0.0006648415900020958
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13896960_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13896960,,,,,SE,CH34,0.002622000538063674
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13992960_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13992960,,,,,ME,CH12,0.0005829357662036934
2019-11-13-15-30_Schleusinger-Allee_70Kmh_13992960_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,13992960,,,,,SE,CH34,0.002211203468558178
2019-11-13-15-30_Schleusinger-Allee_70Kmh_14088960_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,14088960,,,,,ME,CH12,0.0007815151185598752
2019-11-13-15-30_Schleusinger-Allee_70Kmh_14088960_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,14088960,,,,,SE,CH34,0.002552497861249667
2019-11-13-15-30_Schleusinger-Allee_70Kmh_14184960_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,14184960,,,,,ME,CH12,0.0004274469959915002
2019-11-13-15-30_Schleusinger-Allee_70Kmh_14184960_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,14184960,,,,,SE,CH34,0.001559637472537559
2019-11-13-15-30_Schleusinger-Allee_70Kmh_147693_A_D_CR_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,147693,A,D,C,R,ME,CH12,15.67090183592727
2019-11-13-15-30_Schleusinger-Allee_70Kmh_147693_A_D_CR_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,147693,A,D,C,R,SE,CH34,23.10079345241114
2019-11-13-15-30_Schleusinger-Allee_70Kmh_15009279_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,15009279,,,,,ME,CH12,0.0006625936067303984
2019-11-13-15-30_Schleusinger-Allee_70Kmh_15009279_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,15009279,,,,,SE,CH34,0.003116762036033845
2019-11-13-15-30_Schleusinger-Allee_70Kmh_16571904_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,16571904,,,,,ME,CH12,0.0004469417157142601
2019-11-13-15-30_Schleusinger-Allee_70Kmh_16571904_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,16571904,,,,,SE,CH34,0.002150877694874897
2019-11-13-15-30_Schleusinger-Allee_70Kmh_16667904_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,16667904,,,,,ME,CH12,0.0003743955202166154
2019-11-13-15-30_Schleusinger-Allee_70Kmh_16667904_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,16667904,,,,,SE,CH34,0.001708001813319455
2019-11-13-15-30_Schleusinger-Allee_70Kmh_16763904_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,16763904,,,,,ME,CH12,0.0003562999350072952
2019-11-13-15-30_Schleusinger-Allee_70Kmh_16763904_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,16763904,,,,,SE,CH34,0.001554156337990881
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17321472_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17321472,,,,,ME,CH12,0.0005997214747922997
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17321472_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17321472,,,,,SE,CH34,0.00164650482881134
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17417472_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17417472,,,,,ME,CH12,0.0007522567124306467
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17417472_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17417472,,,,,SE,CH34,0.001791154861896017
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17513472_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17513472,,,,,ME,CH12,0.0006570218452511226
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17513472_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17513472,,,,,SE,CH34,0.001701697873086817
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17609472_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17609472,,,,,ME,CH12,0.0009490865686447642
2019-11-13-15-30_Schleusinger-Allee_70Kmh_17609472_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,17609472,,,,,SE,CH34,0.002636342306688408
2019-11-13-15-30_Schleusinger-Allee_70Kmh_176173_A_D_TL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,176173,A,D,T,L,ME,CH12,17.52356650895805
2019-11-13-15-30_Schleusinger-Allee_70Kmh_176173_A_D_TL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,176173,A,D,T,L,SE,CH34,24.17917256426269
2019-11-13-15-30_Schleusinger-Allee_70Kmh_178520_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,178520,A,D,C,L,ME,CH12,13.67966836006924
2019-11-13-15-30_Schleusinger-Allee_70Kmh_178520_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,178520,A,D,C,L,SE,CH34,21.1770337942557
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18152960_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18152960,,,,,ME,CH12,0.0006395123417573045
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18152960_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18152960,,,,,SE,CH34,0.002384425914116505
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18685440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18685440,,,,,ME,CH12,0.001156704242389598
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18685440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18685440,,,,,SE,CH34,0.0025704573873063
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18781440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18781440,,,,,ME,CH12,0.0006808962260537395
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18781440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18781440,,,,,SE,CH34,0.001853694379110656
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18877440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18877440,,,,,ME,CH12,0.0005266054140734113
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18877440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18877440,,,,,SE,CH34,0.001455987731095609
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18973440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18973440,,,,,ME,CH12,0.0003753716920715613
2019-11-13-15-30_Schleusinger-Allee_70Kmh_18973440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,18973440,,,,,SE,CH34,0.001323016382512674
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19069440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19069440,,,,,ME,CH12,0.0003460827585157392
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19069440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19069440,,,,,SE,CH34,0.001361255841380181
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19165440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19165440,,,,,ME,CH12,0.0004174313582296416
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19165440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19165440,,,,,SE,CH34,0.001397210581184043
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19261440_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19261440,,,,,ME,CH12,0.0005223655308063799
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19261440_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19261440,,,,,SE,CH34,0.001855182686924707
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1927679_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,1927679,,,,,ME,CH12,0.0003538301406310123
2019-11-13-15-30_Schleusinger-Allee_70Kmh_1927679_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,1927679,,,,,SE,CH34,0.001659311643322793
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19799552_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19799552,,,,,ME,CH12,0.0004909527456921543
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19799552_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19799552,,,,,SE,CH34,0.002431094850314097
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19895552_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19895552,,,,,ME,CH12,0.0003983861916206385
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19895552_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19895552,,,,,SE,CH34,0.001682139504748613
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19991552_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19991552,,,,,ME,CH12,0.0004943653362446117
2019-11-13-15-30_Schleusinger-Allee_70Kmh_19991552_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,19991552,,,,,SE,CH34,0.001450150467338983
2019-11-13-15-30_Schleusinger-Allee_70Kmh_20087552_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,20087552,,,,,ME,CH12,0.0004686787468068458
2019-11-13-15-30_Schleusinger-Allee_70Kmh_20087552_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,20087552,,,,,SE,CH34,0.001719820616713265
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2023679_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2023679,,,,,ME,CH12,0.0002607715947256311
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2023679_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2023679,,,,,SE,CH34,0.001169789090055114
2019-11-13-15-30_Schleusinger-Allee_70Kmh_202946_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,202946,A,D,C,L,ME,CH12,17.04518051912831
2019-11-13-15-30_Schleusinger-Allee_70Kmh_202946_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,202946,A,D,C,L,SE,CH34,23.34296838875714
2019-11-13-15-30_Schleusinger-Allee_70Kmh_204440_A_D_CL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,204440,A,D,C,L,ME,CH12,10.84700916247853
2019-11-13-15-30_Schleusinger-Allee_70Kmh_204440_A_D_CL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,204440,A,D,C,L,SE,CH34,23.16846578419927
2019-11-13-15-30_Schleusinger-Allee_70Kmh_20749824_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,20749824,,,,,ME,CH12,0.0006829217515223198
2019-11-13-15-30_Schleusinger-Allee_70Kmh_20749824_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,20749824,,,,,SE,CH34,0.002851340918523571
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2119679_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2119679,,,,,ME,CH12,0.0002340254838310701
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2119679_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2119679,,,,,SE,CH34,0.0008995312135231305
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21622272_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21622272,,,,,ME,CH12,0.0003548961858357319
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21622272_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21622272,,,,,SE,CH34,0.001610127143367627
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21718272_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21718272,,,,,ME,CH12,0.000308250432610851
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21718272_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21718272,,,,,SE,CH34,0.001072660952882716
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21814272_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21814272,,,,,ME,CH12,0.000331459055476886
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21814272_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21814272,,,,,SE,CH34,0.001044430840608804
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21910272_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21910272,,,,,ME,CH12,0.000302091746212117
2019-11-13-15-30_Schleusinger-Allee_70Kmh_21910272_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,21910272,,,,,SE,CH34,0.001014608856820094
2019-11-13-15-30_Schleusinger-Allee_70Kmh_22006272_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,22006272,,,,,ME,CH12,0.0003030818178172617
2019-11-13-15-30_Schleusinger-Allee_70Kmh_22006272_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,22006272,,,,,SE,CH34,0.0009428579456195184
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2215679_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2215679,,,,,ME,CH12,0.0002342273480670108
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2215679_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2215679,,,,,SE,CH34,0.001644737994195306
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2311679_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2311679,,,,,ME,CH12,0.0002678752499870999
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2311679_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2311679,,,,,SE,CH34,0.00119313542555809
2019-11-13-15-30_Schleusinger-Allee_70Kmh_236760_A_D_TL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,236760,A,D,T,L,ME,CH12,15.34224403293204
2019-11-13-15-30_Schleusinger-Allee_70Kmh_236760_A_D_TL_SE_CH34,False,2019-11-13-15-30,Schleusinger-Allee,70,236760,A,D,T,L,SE,CH34,22.72259321502381
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2407679_ME_CH12-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2407679,,,,,ME,CH12,0.0002043216794398333
2019-11-13-15-30_Schleusinger-Allee_70Kmh_2407679_SE_CH34-BG,True,2019-11-13-15-30,Schleusinger-Allee,70,2407679,,,,,SE,CH34,0.0007639669041599993
2019-11-13-15-30_Schleusinger-Allee_70Kmh_25026_A_D_TL_ME_CH12,False,2019-11-13-15-30,Schleusinger-Allee,70,25026,A,D,T,L,ME,CH12,12.33494385560215
